Date,Symbol,Shares,PriceOnDate
2023-04-01,VUG,172,249.44000244140625
2023-04-01,WMT,229,49.150001525878906
2023-04-01,XLF,80,32.150001525878906
2023-04-01,XLV,96,129.4600067138672
2023-05-01,AAPL,56,169.58999633789062
2023-05-01,ABBV,101,153.7100067138672
2023-05-01,BAC,94,29.040000915527344
2023-05-01,COST,210,493.5899963378906
2023-05-01,EURUSD=X,68,1.1010911464691162
2023-05-01,GBPUSD=X,170,1.2557607889175415
2023-05-01,GOOGL,191,107.19999694824219
2023-05-01,GS,54,340.57000732421875
2023-05-01,INTC,215,30.299999237060547
2023-05-01,JNJ,112,163.60000610351562
2023-05-01,JPM,117,141.1999969482422
2023-05-01,JPYUSD=X,230,0.007332130800932646
2023-05-01,KO,55,64.30000305175781
2023-05-01,META,97,243.17999267578125
2023-05-01,MS,121,87.93000030517578
2023-05-01,MSFT,66,305.55999755859375
2023-05-01,NVDA,152,28.90999984741211
2023-05-01,PFE,56,39.209999084472656
2023-05-01,PG,226,156.57000732421875
2023-05-01,QQQ,226,322.19000244140625
2023-05-01,SPY,58,415.510009765625
2023-05-01,UNH,183,495.70001220703125
2023-05-01,VUG,172,251.6699981689453
2023-05-01,WMT,229,50.529998779296875
2023-05-01,XLF,80,33.08000183105469
2023-05-01,XLV,96,134.22000122070312
2023-06-01,AAPL,56,180.08999633789062
2023-06-01,ABBV,101,133.44000244140625
2023-06-01,BAC,94,27.780000686645508
2023-06-01,COST,127,512.5999755859375
2023-06-01,EURUSD=X,68,1.0695186853408813
2023-06-01,GBPUSD=X,170,1.244694471359253
2023-06-01,GOOGL,191,123.72000122070312
2023-06-01,GS,54,316.3999938964844
2023-06-01,INTC,215,31.1299991607666
2023-06-01,JNJ,112,154.5399932861328
2023-06-01,JPM,117,137.5800018310547
2023-06-01,JPYUSD=X,230,0.007187677547335625
2023-06-01,KO,55,60.0
2023-06-01,META,97,272.6099853515625
2023-06-01,MS,121,82.06999969482422
2023-06-01,MSFT,66,332.5799865722656
2023-06-01,NVDA,152,39.77000045776367
2023-06-01,PFE,56,38.02000045776367
2023-06-01,PG,226,143.9600067138672
2023-06-01,QQQ,226,352.010009765625
2023-06-01,SPY,58,421.82000732421875
2023-06-01,UNH,183,493.6300048828125
2023-06-01,VUG,172,268.29998779296875
2023-06-01,WMT,229,49.13666534423828
2023-06-01,XLF,80,32.099998474121094
2023-06-01,XLV,96,128.6699981689453
2023-07-01,AAPL,56,193.97000122070312
2023-07-01,ABBV,101,134.72999572753906
2023-07-01,BAC,94,28.690000534057617
2023-07-01,COST,127,538.3800048828125
2023-07-01,EURUSD=X,68,1.0868029594421387
2023-07-01,GBPUSD=X,170,1.2614636421203613
2023-07-01,GOOGL,191,119.69999694824219
2023-07-01,GS,54,322.5400085449219
2023-07-01,INTC,215,33.439998626708984
2023-07-01,JNJ,112,165.52000427246094
2023-07-01,JPM,53,145.44000244140625
2023-07-01,JPYUSD=X,230,0.0069070314057171345
2023-07-01,KO,55,60.220001220703125
2023-07-01,META,97,286.9800109863281
2023-07-01,MS,121,85.4000015258789
2023-07-01,MSFT,66,340.5400085449219
2023-07-01,NVDA,152,42.301998138427734
2023-07-01,PFE,208,36.68000030517578
2023-07-01,PG,214,151.74000549316406
2023-07-01,QQQ,226,369.4200134277344
2023-07-01,SPY,58,443.2799987792969
2023-07-01,UNH,183,480.6400146484375
2023-07-01,VUG,172,282.9599914550781
2023-07-01,WMT,229,52.393333435058594
2023-07-01,XLF,80,33.709999084472656
2023-07-01,XLV,96,132.72999572753906
2023-08-01,AAPL,56,195.61000061035156
2023-08-01,ABBV,86,148.5399932861328
2023-08-01,BAC,94,31.6200008392334
2023-08-01,COST,127,555.469970703125
2023-08-01,EURUSD=X,68,1.0997591018676758
2023-08-01,GBPUSD=X,170,1.283400535583496
2023-08-01,GOOGL,191,131.5500030517578
2023-08-01,GS,54,357.7200012207031
2023-08-01,INTC,215,35.79999923706055
2023-08-01,JNJ,112,168.88999938964844
2023-08-01,JPM,53,157.17999267578125
2023-08-01,JPYUSD=X,230,0.007026271428912878
2023-08-01,KO,55,61.77000045776367
2023-08-01,META,97,322.7099914550781
2023-08-01,MS,121,90.94000244140625
2023-08-01,MSFT,66,336.3399963378906
2023-08-01,NVDA,152,46.50699996948242
2023-08-01,PFE,208,35.61000061035156
2023-08-01,PG,214,156.25
2023-08-01,QQQ,226,382.7900085449219
2023-08-01,SPY,58,456.4800109863281
2023-08-01,UNH,183,504.739990234375
2023-08-01,VUG,172,291.5400085449219
2023-08-01,WMT,229,53.03666687011719
2023-08-01,XLF,80,35.33000183105469
2023-08-01,XLV,96,133.4499969482422
2023-09-01,AAPL,56,189.4600067138672
2023-09-01,ABBV,86,148.1999969482422
2023-09-01,BAC,94,28.979999542236328
2023-09-01,COST,127,544.25
2023-09-01,EURUSD=X,68,1.0844104290008545
2023-09-01,GBPUSD=X,170,1.2672826051712036
2023-09-01,GOOGL,191,135.66000366210938
2023-09-01,GS,54,327.3999938964844
2023-09-01,INTC,215,36.61000061035156
2023-09-01,JNJ,112,160.47999572753906
2023-09-01,JPM,53,146.82000732421875
2023-09-01,JPYUSD=X,230,0.006874127313494682
2023-09-01,KO,55,59.310001373291016
2023-09-01,META,97,296.3800048828125
2023-09-01,MS,121,85.75
2023-09-01,MSFT,66,328.6600036621094
2023-09-01,NVDA,152,48.50899887084961
2023-09-01,PFE,208,35.779998779296875
2023-09-01,PG,214,154.50999450683594
2023-09-01,QQQ,226,377.5899963378906
2023-09-01,SPY,58,451.19000244140625
2023-09-01,UNH,183,476.239990234375
2023-09-01,VUG,172,289.5799865722656
2023-09-01,WMT,229,53.856666564941406
2023-09-01,XLF,80,34.689998626708984
2023-09-01,XLV,96,133.57000732421875
2023-10-01,AAPL,56,171.2100067138672
2023-10-01,ABBV,86,149.05999755859375
2023-10-01,BAC,94,27.3799991607666
2023-10-01,COST,127,564.9600219726562
2023-10-01,EURUSD=X,68,1.0562450885772705
2023-10-01,GBPUSD=X,170,1.2204796075820923
2023-10-01,GOOGL,191,130.86000061035156
2023-10-01,GS,54,323.57000732421875
2023-10-01,INTC,215,35.54999923706055
2023-10-01,JNJ,112,155.75
2023-10-01,JPM,53,145.02000427246094
2023-10-01,JPYUSD=X,230,0.0066962637938559055
2023-10-01,KO,55,55.97999954223633
2023-10-01,META,97,300.2099914550781
2023-10-01,MS,121,81.66999816894531
2023-10-01,MSFT,66,315.75
2023-10-01,NVDA,152,43.499000549316406
2023-10-01,PFE,208,33.16999816894531
2023-10-01,PG,214,145.86000061035156
2023-10-01,QQQ,226,358.2699890136719
2023-10-01,SPY,58,427.4800109863281
2023-10-01,UNH,183,504.19000244140625
2023-10-01,VUG,172,272.30999755859375
2023-10-01,WMT,229,53.310001373291016
2023-10-01,XLF,80,33.16999816894531
2023-10-01,XLV,96,128.74000549316406
2023-11-01,AAPL,56,173.97000122070312
2023-11-01,ABBV,86,142.47000122070312
2023-11-01,BAC,94,26.399999618530273
2023-11-01,COST,127,556.7999877929688
2023-11-01,EURUSD=X,68,1.0579099655151367
2023-11-01,GBPUSD=X,170,1.215214490890503
2023-11-01,GOOGL,191,126.44999694824219
2023-11-01,GS,54,307.1600036621094
2023-11-01,INTC,215,37.290000915527344
2023-11-01,JNJ,112,148.69000244140625
2023-11-01,JPM,53,138.94000244140625
2023-11-01,JPYUSD=X,230,0.006609647069126368
2023-11-01,KO,55,56.439998626708984
2023-11-01,META,97,311.8500061035156
2023-11-01,MS,121,70.94999694824219
2023-11-01,MSFT,66,346.07000732421875
2023-11-01,NVDA,152,42.32500076293945
2023-11-01,PFE,208,30.510000228881836
2023-11-01,PG,214,149.61000061035156
2023-11-01,QQQ,226,356.9599914550781
2023-11-01,SPY,58,422.6600036621094
2023-11-01,UNH,183,531.5999755859375
2023-11-01,VUG,172,271.6400146484375
2023-11-01,WMT,229,54.956668853759766
2023-11-01,XLF,80,32.56999969482422
2023-11-01,XLV,96,124.80000305175781
2023-12-01,AAPL,56,191.24000549316406
2023-12-01,ABBV,86,143.41000366210938
2023-12-01,BAC,94,30.959999084472656
2023-12-01,COST,127,596.25
2023-12-01,EURUSD=X,68,1.0892059803009033
2023-12-01,GBPUSD=X,170,1.2631685733795166
2023-12-01,GOOGL,191,131.86000061035156
2023-12-01,GS,54,348.42999267578125
2023-12-01,INTC,215,43.7400016784668
2023-12-01,JNJ,112,158.3800048828125
2023-12-01,JPM,53,156.83999633789062
2023-12-01,JPYUSD=X,230,0.0067568025551736355
2023-12-01,KO,55,58.63999938964844
2023-12-01,META,97,324.82000732421875
2023-12-01,MS,121,80.88999938964844
2023-12-01,MSFT,66,374.510009765625
2023-12-01,NVDA,152,46.76499938964844
2023-12-01,PFE,208,28.90999984741211
2023-12-01,PG,214,152.66000366210938
2023-12-01,QQQ,226,389.94000244140625
2023-12-01,SPY,58,459.1000061035156
2023-12-01,UNH,183,547.1599731445312
2023-12-01,VUG,172,299.6199951171875
2023-12-01,WMT,229,51.4466667175293
2023-12-01,XLF,80,36.16999816894531
2023-12-01,XLV,96,131.8300018310547
2024-01-01,AAPL,56,192.52999877929688
2024-01-01,ABBV,86,154.97000122070312
2024-01-01,BAC,94,33.66999816894531
2024-01-01,COST,127,660.0800170898438
2024-01-01,EURUSD=X,68,1.1055831909179688
2024-01-01,GBPUSD=X,170,1.272999882698059
2024-01-01,GOOGL,191,139.69000244140625
2024-01-01,GS,54,385.7699890136719
2024-01-01,INTC,215,50.25
2024-01-01,JNJ,112,156.74000549316406
2024-01-01,JPM,53,170.10000610351562
2024-01-01,JPYUSD=X,230,0.007094614207744598
2024-01-01,KO,55,58.93000030517578
2024-01-01,META,97,353.9599914550781
2024-01-01,MS,121,93.25
2024-01-01,MSFT,66,376.0400085449219
2024-01-01,NVDA,152,49.52199935913086
2024-01-01,PFE,208,28.790000915527344
2024-01-01,PG,59,146.5399932861328
2024-01-01,QQQ,226,409.5199890136719
2024-01-01,SPY,58,475.30999755859375
2024-01-01,UNH,183,526.469970703125
2024-01-01,VUG,172,310.8800048828125
2024-01-01,WMT,229,52.54999923706055
2024-01-01,XLF,80,37.599998474121094
2024-01-01,XLV,96,136.3800048828125
2024-02-01,AAPL,56,186.86000061035156
2024-02-01,ABBV,86,167.58999633789062
2024-02-01,BAC,94,33.54999923706055
2024-02-01,COST,127,704.47998046875
2024-02-01,EURUSD=X,68,1.0803920030593872
2024-02-01,GBPUSD=X,170,1.2678449153900146
2024-02-01,GOOGL,191,141.16000366210938
2024-02-01,GS,54,383.8500061035156
2024-02-01,INTC,215,43.36000061035156
2024-02-01,JNJ,112,158.36000061035156
2024-02-01,JPM,53,173.72999572753906
2024-02-01,JPYUSD=X,230,0.006802906282246113
2024-02-01,KO,55,60.97999954223633
2024-02-01,META,97,394.7799987792969
2024-02-01,MS,121,86.81999969482422
2024-02-01,MSFT,66,403.7799987792969
2024-02-01,NVDA,152,63.027000427246094
2024-02-01,PFE,208,27.290000915527344
2024-02-01,PG,59,159.17999267578125
2024-02-01,QQQ,226,421.8800048828125
2024-02-01,SPY,58,489.20001220703125
2024-02-01,UNH,183,507.1400146484375
2024-02-01,VUG,172,322.760009765625
2024-02-01,WMT,229,56.10333251953125
2024-02-01,XLF,80,38.81999969482422
2024-02-01,XLV,96,142.1999969482422
2024-03-01,AAPL,56,179.66000366210938
2024-03-01,ABBV,86,178.91000366210938
2024-03-01,BAC,94,34.349998474121094
2024-03-01,COST,160,749.4400024414062
2024-03-01,EURUSD=X,68,1.0804970264434814
2024-03-01,GBPUSD=X,170,1.2625465393066406
2024-03-01,GOOGL,191,137.13999938964844
2024-03-01,GS,54,388.1000061035156
2024-03-01,INTC,215,43.81999969482422
2024-03-01,JNJ,112,162.1199951171875
2024-03-01,JPM,53,185.2899932861328
2024-03-01,JPYUSD=X,230,0.00666244700551033
2024-03-01,KO,55,59.529998779296875
2024-03-01,META,97,502.29998779296875
2024-03-01,MS,121,86.4800033569336
2024-03-01,MSFT,66,415.5
2024-03-01,NVDA,152,82.27899932861328
2024-03-01,PFE,208,26.59000015258789
2024-03-01,PG,59,158.85000610351562
2024-03-01,QQQ,226,445.6099853515625
2024-03-01,SPY,58,512.8499755859375
2024-03-01,UNH,183,489.5299987792969
2024-03-01,VUG,172,343.57000732421875
2024-03-01,WMT,229,58.7599983215332
2024-03-01,XLF,80,40.290000915527344
2024-03-01,XLV,237,146.33999633789062
2024-04-01,AAPL,56,170.02999877929688
2024-04-01,ABBV,86,180.75999450683594
2024-04-01,BAC,94,37.52000045776367
2024-04-01,COST,160,721.239990234375
2024-04-01,EURUSD=X,68,1.0792726278305054
2024-04-01,GBPUSD=X,170,1.2637271881103516
2024-04-01,GOOGL,191,155.49000549316406
2024-04-01,GS,54,413.510009765625
2024-04-01,INTC,215,44.52000045776367
2024-04-01,JNJ,112,157.77999877929688
2024-04-01,JPM,53,198.94000244140625
2024-04-01,JPYUSD=X,230,0.006605107337236404
2024-04-01,KO,55,60.68000030517578
2024-04-01,META,97,491.3500061035156
2024-04-01,MS,121,93.52999877929688
2024-04-01,MSFT,66,424.57000732421875
2024-04-01,NVDA,152,90.36299896240234
2024-04-01,PFE,208,27.719999313354492
2024-04-01,PG,59,160.5800018310547
2024-04-01,QQQ,226,444.95001220703125
2024-04-01,SPY,58,522.1599731445312
2024-04-01,UNH,183,489.70001220703125
2024-04-01,VUG,172,344.2699890136719
2024-04-01,WMT,229,60.0
2024-04-01,XLF,80,41.88999938964844
2024-04-01,XLV,237,146.47000122070312
2024-05-01,AAPL,147,169.3000030517578
2024-05-01,ABBV,86,161.72000122070312
2024-05-01,BAC,124,36.95000076293945
2024-05-01,COST,160,722.219970703125
2024-05-01,EURUSD=X,68,1.0666552782058716
2024-05-01,GBPUSD=X,170,1.2490164041519165
2024-05-01,GOOGL,191,163.86000061035156
2024-05-01,GS,54,426.95001220703125
2024-05-01,INTC,215,30.3700008392334
2024-05-01,JNJ,112,151.17999267578125
2024-05-01,JPM,53,191.86000061035156
2024-05-01,JPYUSD=X,230,0.006340269464999437
2024-05-01,KO,55,61.93000030517578
2024-05-01,META,97,439.19000244140625
2024-05-01,MS,121,91.54000091552734
2024-05-01,MSFT,66,394.94000244140625
2024-05-01,NVDA,152,83.04100036621094
2024-05-01,PFE,208,27.18000030517578
2024-05-01,PG,59,163.39999389648438
2024-05-01,QQQ,226,421.5199890136719
2024-05-01,SPY,58,500.3500061035156
2024-05-01,UNH,183,484.1099853515625
2024-05-01,VUG,172,328.8900146484375
2024-05-01,WMT,229,58.849998474121094
2024-05-01,XLF,80,40.36000061035156
2024-05-01,XLV,237,140.5800018310547
2024-06-01,AAPL,147,192.25
2024-06-01,ABBV,86,161.24000549316406
2024-06-01,BAC,124,39.9900016784668
2024-06-01,COST,160,809.8900146484375
2024-06-01,EURUSD=X,68,1.0835410356521606
2024-06-01,GBPUSD=X,170,1.27304208278656
2024-06-01,GOOGL,129,172.5
2024-06-01,GS,54,456.5199890136719
2024-06-01,INTC,215,30.850000381469727
2024-06-01,JNJ,112,146.6699981689453
2024-06-01,JPM,53,202.6300048828125
2024-06-01,JPYUSD=X,230,0.006371334195137024
2024-06-01,KO,55,62.93000030517578
2024-06-01,META,97,466.8299865722656
2024-06-01,MS,121,97.83999633789062
2024-06-01,MSFT,66,415.1300048828125
2024-06-01,NVDA,152,109.63300323486328
2024-06-01,PFE,208,28.65999984741211
2024-06-01,PG,59,164.5399932861328
2024-06-01,QQQ,226,450.7099914550781
2024-06-01,SPY,58,527.3699951171875
2024-06-01,UNH,183,495.3699951171875
2024-06-01,VUG,172,350.67999267578125
2024-06-01,WMT,229,65.76000213623047
2024-06-01,XLF,80,41.63999938964844
2024-06-01,XLV,237,143.6999969482422
2024-07-01,AAPL,147,216.75
2024-07-01,ABBV,86,170.3699951171875
2024-07-01,BAC,124,40.0099983215332
2024-07-01,COST,160,845.6699829101562
2024-07-01,EURUSD=X,68,1.0735257863998413
2024-07-01,GBPUSD=X,170,1.2648621797561646
2024-07-01,GOOGL,129,182.99000549316406
2024-07-01,GS,54,463.6600036621094
2024-07-01,INTC,215,30.84000015258789
2024-07-01,JNJ,112,146.44000244140625
2024-07-01,JPM,53,205.4499969482422
2024-07-01,JPYUSD=X,230,0.006214770022779703
2024-07-01,KO,55,63.279998779296875
2024-07-01,META,97,504.67999267578125
2024-07-01,MS,121,99.16000366210938
2024-07-01,MSFT,66,456.7300109863281
2024-07-01,NVDA,152,124.30000305175781
2024-07-01,PFE,208,28.219999313354492
2024-07-01,PG,59,162.72000122070312
2024-07-01,QQQ,226,481.9200134277344
2024-07-01,SPY,58,545.3400268554688
2024-07-01,UNH,72,494.6499938964844
2024-07-01,VUG,172,376.70001220703125
2024-07-01,WMT,229,67.4800033569336
2024-07-01,XLF,80,41.20000076293945
2024-07-01,XLV,237,144.92999267578125
2024-08-01,AAPL,147,218.36000061035156
2024-08-01,ABBV,86,189.7100067138672
2024-08-01,BAC,124,39.5
2024-08-01,COST,160,816.8900146484375
2024-08-01,EURUSD=X,68,1.082391619682312
2024-08-01,GBPUSD=X,170,1.2853139638900757
2024-08-01,GOOGL,129,170.75999450683594
2024-08-01,GS,54,500.1199951171875
2024-08-01,INTC,215,29.049999237060547
2024-08-01,JNJ,112,160.75999450683594
2024-08-01,JPM,53,207.9600067138672
2024-08-01,JPYUSD=X,230,0.00667806388810277
2024-08-01,KO,55,67.95999908447266
2024-08-01,META,97,497.739990234375
2024-08-01,MS,121,101.76000213623047
2024-08-01,MSFT,66,417.1099853515625
2024-08-01,NVDA,152,109.20999908447266
2024-08-01,PFE,208,30.649999618530273
2024-08-01,PG,59,165.69000244140625
2024-08-01,QQQ,226,459.6600036621094
2024-08-01,SPY,58,543.010009765625
2024-08-01,UNH,72,572.77001953125
2024-08-01,VUG,172,361.2699890136719
2024-08-01,WMT,229,69.79000091552734
2024-08-01,XLF,80,43.119998931884766
2024-08-01,XLV,237,151.16000366210938
2024-09-01,AAPL,147,229.0
2024-09-01,ABBV,86,196.30999755859375
2024-09-01,BAC,124,40.75
2024-09-01,COST,160,892.3800048828125
2024-09-01,EURUSD=X,68,1.1080454587936401
2024-09-01,GBPUSD=X,170,1.3166210651397705
2024-09-01,GOOGL,129,163.3800048828125
2024-09-01,GS,54,510.25
2024-09-01,INTC,215,22.040000915527344
2024-09-01,JNJ,112,165.86000061035156
2024-09-01,JPM,53,224.8000030517578
2024-09-01,JPYUSD=X,230,0.006901787593960762
2024-09-01,KO,55,72.47000122070312
2024-09-01,META,97,521.3099975585938
2024-09-01,MS,121,103.61000061035156
2024-09-01,MSFT,66,417.1400146484375
2024-09-01,NVDA,152,119.37000274658203
2024-09-01,PFE,208,29.010000228881836
2024-09-01,PG,59,171.5399932861328
2024-09-01,QQQ,226,476.2699890136719
2024-09-01,SPY,58,563.6799926757812
2024-09-01,UNH,72,590.2000122070312
2024-09-01,VUG,172,375.54998779296875
2024-09-01,WMT,229,77.2300033569336
2024-09-01,XLF,80,45.7400016784668
2024-09-01,XLV,237,157.1999969482422
2024-10-01,AAPL,147,226.2100067138672
2024-10-01,ABBV,86,196.9600067138672
2024-10-01,BAC,124,39.220001220703125
2024-10-01,COST,160,877.3800048828125
2024-10-01,EURUSD=X,68,1.113660216331482
2024-10-01,GBPUSD=X,170,1.3376137018203735
2024-10-01,GOOGL,129,166.99000549316406
2024-10-01,GS,54,490.1700134277344
2024-10-01,INTC,215,22.690000534057617
2024-10-01,JNJ,112,161.99000549316406
2024-10-01,JPM,53,207.0399932861328
2024-10-01,JPYUSD=X,230,0.006958457641303539
2024-10-01,KO,55,71.70999908447266
2024-10-01,META,97,576.469970703125
2024-10-01,MS,121,104.41999816894531
2024-10-01,MSFT,66,420.69000244140625
2024-10-01,NVDA,152,117.0
2024-10-01,PFE,208,28.670000076293945
2024-10-01,PG,59,173.0399932861328
2024-10-01,QQQ,226,481.2699890136719
2024-10-01,SPY,58,568.6199951171875
2024-10-01,UNH,72,583.2999877929688
2024-10-01,VUG,172,378.7900085449219
2024-10-01,WMT,229,81.2699966430664
2024-10-01,XLF,80,45.08000183105469
2024-10-01,XLV,237,153.2100067138672
2024-11-01,AAPL,147,222.91000366210938
2024-11-01,ABBV,86,203.5500030517578
2024-11-01,BAC,124,41.7599983215332
2024-11-01,COST,160,877.3099975585938
2024-11-01,EURUSD=X,68,1.0886130332946777
2024-11-01,GBPUSD=X,170,1.2897733449935913
2024-11-01,GOOGL,129,171.2899932861328
2024-11-01,GS,54,519.3499755859375
2024-11-01,INTC,215,23.200000762939453
2024-11-01,JNJ,112,160.1300048828125
2024-11-01,JPM,53,222.94000244140625
2024-11-01,JPYUSD=X,230,0.006579813547432423
2024-11-01,KO,55,65.01000213623047
2024-11-01,META,97,567.1599731445312
2024-11-01,MS,121,116.8499984741211
2024-11-01,MSFT,66,410.3699951171875
2024-11-01,NVDA,152,135.39999389648438
2024-11-01,PFE,208,28.09000015258789
2024-11-01,PG,59,165.10000610351562
2024-11-01,QQQ,226,487.42999267578125
2024-11-01,SPY,58,571.0399780273438
2024-11-01,UNH,72,567.5599975585938
2024-11-01,VUG,172,385.989990234375
2024-11-01,WMT,229,82.19000244140625
2024-11-01,XLF,80,46.63999938964844
2024-11-01,XLV,237,147.74000549316406
2024-12-01,AAPL,147,237.3300018310547
2024-12-01,ABBV,86,182.92999267578125
2024-12-01,BAC,124,47.5099983215332
2024-12-01,COST,160,971.8800048828125
2024-12-01,EURUSD=X,68,1.0563008785247803
2024-12-01,GBPUSD=X,170,1.2696800231933594
2024-12-01,GOOGL,129,168.9499969482422
2024-12-01,GS,54,608.5700073242188
2024-12-01,INTC,215,24.049999237060547
2024-12-01,JNJ,112,155.00999450683594
2024-12-01,JPM,199,249.72000122070312
2024-12-01,JPYUSD=X,230,0.006614894140511751
2024-12-01,KO,55,64.08000183105469
2024-12-01,META,97,574.3200073242188
2024-12-01,MS,121,131.61000061035156
2024-12-01,MSFT,66,423.4599914550781
2024-12-01,NVDA,152,138.25
2024-12-01,PFE,208,26.209999084472656
2024-12-01,PG,59,179.25999450683594
2024-12-01,QQQ,226,509.739990234375
2024-12-01,SPY,58,602.5499877929688
2024-12-01,UNH,72,610.2000122070312
2024-12-01,VUG,172,409.1300048828125
2024-12-01,WMT,239,92.5
2024-12-01,XLF,80,51.34000015258789
2024-12-01,XLV,237,147.41000366210938
