Date,Symbol,Shares,PriceOnDate,Sector
2021-09-01,META,97,382.04998779296875,Communication Services
2021-09-01,GBPUSD=X,170,1.3753398656845093,Other
2021-09-01,GOOGL,191,145.2154998779297,Communication Services
2021-09-01,GS,189,413.6600036621094,Financial Services
2021-09-01,INTC,143,53.66999816894531,Technology
2021-09-01,JNJ,210,173.74000549316406,Healthcare
2021-09-01,JPM,55,159.72000122070312,Financial Services
2021-09-01,JPYUSD=X,134,0.009086282923817635,Other
2021-09-01,KO,55,56.689998626708984,Consumer Defensive
2021-09-01,MS,194,104.30999755859375,Financial Services
2021-09-01,MSFT,247,301.8299865722656,Technology
2021-09-01,NVDA,126,22.44099998474121,Technology
2021-09-01,PFE,208,46.040000915527344,Healthcare
2021-09-01,PG,226,143.83999633789062,Consumer Defensive
2021-09-01,QQQ,202,380.5799865722656,Other
2021-09-01,SPY,58,451.79998779296875,Other
2021-09-01,UNH,183,417.3500061035156,Healthcare
2021-09-01,VUG,172,307.7200012207031,Other
2021-09-01,WMT,229,49.2599983215332,Consumer Defensive
2021-09-01,XLF,191,38.18000030517578,Other
2021-09-01,XLV,96,135.25,Other
2021-10-01,AAPL,56,142.64999389648438,Technology
2021-10-01,ABBV,106,109.08999633789062,Healthcare
2021-10-01,BAC,94,43.08000183105469,Financial Services
2021-10-01,COST,56,448.3299865722656,Consumer Defensive
2021-10-01,EURUSD=X,85,1.1574475765228271,Other
2021-10-01,META,97,343.010009765625,Communication Services
2021-10-01,GBPUSD=X,170,1.346982717514038,Other
2021-10-01,GOOGL,191,136.54299926757812,Communication Services
2021-10-01,GS,189,380.0,Financial Services
2021-10-01,INTC,143,53.86000061035156,Technology
2021-10-01,JNJ,210,160.47000122070312,Healthcare
2021-10-01,JPM,55,167.1300048828125,Financial Services
2021-10-01,JPYUSD=X,134,0.008971747942268848,Other
2021-10-01,KO,55,53.02000045776367,Consumer Defensive
2021-10-01,MS,194,99.05000305175781,Financial Services
2021-10-01,MSFT,247,289.1000061035156,Technology
2021-10-01,NVDA,126,20.742000579833984,Technology
2021-10-01,PFE,208,42.93000030517578,Healthcare
2021-10-01,PG,226,139.5800018310547,Consumer Defensive
2021-10-01,QQQ,202,360.17999267578125,Other
2021-10-01,SPY,58,434.239990234375,Other
2021-10-01,UNH,183,392.42999267578125,Healthcare
2021-10-01,VUG,172,293.2300109863281,Other
2021-10-01,WMT,229,45.68333435058594,Consumer Defensive
2021-10-01,XLF,191,38.150001525878906,Other
2021-10-01,XLV,96,127.33000183105469,Other
2021-11-01,AAPL,56,148.9600067138672,Technology
2021-11-01,ABBV,106,114.80999755859375,Healthcare
2021-11-01,BAC,94,47.849998474121094,Financial Services
2021-11-01,COST,56,491.8699951171875,Consumer Defensive
2021-11-01,EURUSD=X,85,1.1556684970855713,Other
2021-11-01,META,97,329.9800109863281,Communication Services
2021-11-01,GBPUSD=X,170,1.36832594871521,Other
2021-11-01,GOOGL,191,143.4969940185547,Communication Services
2021-11-01,GS,128,416.70001220703125,Financial Services
2021-11-01,INTC,201,49.54999923706055,Technology
2021-11-01,JNJ,210,163.02000427246094,Healthcare
2021-11-01,JPM,55,169.8000030517578,Financial Services
2021-11-01,JPYUSD=X,134,0.008753808215260506,Other
2021-11-01,KO,55,56.16999816894531,Consumer Defensive
2021-11-01,MS,194,104.0,Financial Services
2021-11-01,MSFT,247,329.3699951171875,Technology
2021-11-01,NVDA,126,25.82699966430664,Technology
2021-11-01,PFE,76,43.63999938964844,Healthcare
2021-11-01,PG,226,142.63999938964844,Consumer Defensive
2021-11-01,QQQ,202,387.42999267578125,Other
2021-11-01,SPY,58,460.0400085449219,Other
2021-11-01,UNH,183,454.1099853515625,Healthcare
2021-11-01,VUG,172,314.29998779296875,Other
2021-11-01,WMT,229,49.93000030517578,Consumer Defensive
2021-11-01,XLF,80,40.279998779296875,Other
2021-11-01,XLV,96,133.66000366210938,Other
2021-12-01,AAPL,56,164.77000427246094,Technology
2021-12-01,ABBV,106,115.91000366210938,Healthcare
2021-12-01,BAC,94,43.84000015258789,Financial Services
2021-12-01,COST,56,529.8400268554688,Consumer Defensive
2021-12-01,EURUSD=X,85,1.1330289840698242,Other
2021-12-01,META,97,310.6000061035156,Communication Services
2021-12-01,GBPUSD=X,170,1.3295927047729492,Other
2021-12-01,GOOGL,191,141.05149841308594,Communication Services
2021-12-01,GS,128,376.4800109863281,Financial Services
2021-12-01,INTC,201,48.599998474121094,Technology
2021-12-01,JNJ,112,158.0800018310547,Healthcare
2021-12-01,JPM,55,157.88999938964844,Financial Services
2021-12-01,JPYUSD=X,134,0.00882620271295309,Other
2021-12-01,KO,55,52.29999923706055,Consumer Defensive
2021-12-01,MS,194,95.26000213623047,Financial Services
2021-12-01,MSFT,247,330.0799865722656,Technology
2021-12-01,NVDA,126,31.434999465942383,Technology
2021-12-01,PFE,76,54.68000030517578,Healthcare
2021-12-01,PG,226,146.39999389648438,Consumer Defensive
2021-12-01,QQQ,202,387.1199951171875,Other
2021-12-01,SPY,58,450.5,Other
2021-12-01,UNH,183,444.3399963378906,Healthcare
2021-12-01,VUG,172,309.6300048828125,Other
2021-12-01,WMT,229,45.71333312988281,Consumer Defensive
2021-12-01,XLF,80,37.540000915527344,Other
2021-12-01,XLV,96,129.5,Other
2022-01-01,AAPL,56,177.57000732421875,Technology
2022-01-01,ABBV,106,135.39999389648438,Healthcare
2022-01-01,BAC,94,44.4900016784668,Financial Services
2022-01-01,COST,56,567.7000122070312,Consumer Defensive
2022-01-01,EURUSD=X,85,1.132502794265747,Other
2022-01-01,META,97,336.3500061035156,Communication Services
2022-01-01,GBPUSD=X,170,1.349837303161621,Other
2022-01-01,GOOGL,191,144.8520050048828,Communication Services
2022-01-01,GS,128,382.54998779296875,Financial Services
2022-01-01,INTC,201,51.5,Technology
2022-01-01,JNJ,112,171.07000732421875,Healthcare
2022-01-01,JPM,55,158.35000610351562,Financial Services
2022-01-01,JPYUSD=X,134,0.008690890856087208,Other
2022-01-01,KO,55,59.209999084472656,Consumer Defensive
2022-01-01,MS,155,98.16000366210938,Financial Services
2022-01-01,MSFT,247,336.32000732421875,Technology
2022-01-01,NVDA,126,29.410999298095703,Technology
2022-01-01,PFE,76,59.04999923706055,Healthcare
2022-01-01,PG,226,163.5800018310547,Consumer Defensive
2022-01-01,QQQ,202,397.8500061035156,Other
2022-01-01,SPY,58,474.9599914550781,Other
2022-01-01,UNH,183,502.1400146484375,Healthcare
2022-01-01,VUG,172,320.8999938964844,Other
2022-01-01,WMT,229,48.22999954223633,Consumer Defensive
2022-01-01,XLF,80,39.04999923706055,Other
2022-01-01,XLV,96,140.88999938964844,Other
2022-02-01,AAPL,56,174.61000061035156,Technology
2022-02-01,ABBV,106,137.0,Healthcare
2022-02-01,BAC,94,46.939998626708984,Financial Services
2022-02-01,COST,56,508.4100036621094,Consumer Defensive
2022-02-01,EURUSD=X,85,1.12296462059021,Other
2022-02-01,META,97,319.0,Communication Services
2022-02-01,GBPUSD=X,170,1.3445378541946411,Other
2022-02-01,GOOGL,191,137.6439971923828,Communication Services
2022-02-01,GS,128,364.05999755859375,Financial Services
2022-02-01,INTC,187,48.95000076293945,Technology
2022-02-01,JNJ,112,170.8800048828125,Healthcare
2022-02-01,JPM,55,151.14999389648438,Financial Services
2022-02-01,JPYUSD=X,134,0.00868651270866394,Other
2022-02-01,KO,55,60.560001373291016,Consumer Defensive
2022-02-01,MS,155,103.94999694824219,Financial Services
2022-02-01,MSFT,247,308.760009765625,Technology
2022-02-01,NVDA,126,24.63800048828125,Technology
2022-02-01,PFE,76,53.06999969482422,Healthcare
2022-02-01,PG,226,159.74000549316406,Consumer Defensive
2022-02-01,QQQ,202,365.5199890136719,Other
2022-02-01,SPY,58,452.95001220703125,Other
2022-02-01,UNH,183,468.4100036621094,Healthcare
2022-02-01,VUG,172,293.2099914550781,Other
2022-02-01,WMT,229,46.970001220703125,Consumer Defensive
2022-02-01,XLF,80,39.599998474121094,Other
2022-02-01,XLV,96,131.5800018310547,Other
2022-03-01,AAPL,56,163.1999969482422,Technology
2022-03-01,ABBV,106,147.69000244140625,Healthcare
2022-03-01,BAC,94,42.470001220703125,Financial Services
2022-03-01,COST,56,522.9299926757812,Consumer Defensive
2022-03-01,EURUSD=X,85,1.1215918064117432,Other
2022-03-01,META,97,203.49000549316406,Communication Services
2022-03-01,GBPUSD=X,170,1.3422818183898926,Other
2022-03-01,GOOGL,191,134.06149291992188,Communication Services
2022-03-01,GS,223,328.20001220703125,Financial Services
2022-03-01,INTC,187,46.81999969482422,Technology
2022-03-01,JNJ,112,164.0,Healthcare
2022-03-01,JPM,55,136.4499969482422,Financial Services
2022-03-01,JPYUSD=X,134,0.008689758367836475,Other
2022-03-01,KO,55,61.970001220703125,Consumer Defensive
2022-03-01,MS,155,87.62999725341797,Financial Services
2022-03-01,MSFT,247,294.95001220703125,Technology
2022-03-01,NVDA,126,23.476999282836914,Technology
2022-03-01,PFE,76,45.75,Healthcare
2022-03-01,PG,226,153.30999755859375,Consumer Defensive
2022-03-01,QQQ,202,341.489990234375,Other
2022-03-01,SPY,58,429.9800109863281,Other
2022-03-01,UNH,183,476.25,Healthcare
2022-03-01,VUG,172,273.25,Other
2022-03-01,WMT,229,45.33000183105469,Consumer Defensive
2022-03-01,XLF,80,37.099998474121094,Other
2022-03-01,XLV,96,129.24000549316406,Other
2022-04-01,AAPL,56,174.30999755859375,Technology
2022-04-01,ABBV,106,162.67999267578125,Healthcare
2022-04-01,BAC,94,40.900001525878906,Financial Services
2022-04-01,COST,56,575.5700073242188,Consumer Defensive
2022-04-01,EURUSD=X,149,1.1072357892990112,Other
2022-04-01,META,97,224.85000610351562,Communication Services
2022-04-01,GBPUSD=X,170,1.314699649810791,Other
2022-04-01,GOOGL,191,140.15049743652344,Communication Services
2022-04-01,GS,223,330.2200012207031,Financial Services
2022-04-01,INTC,187,48.11000061035156,Technology
2022-04-01,JNJ,112,178.19000244140625,Healthcare
2022-04-01,JPM,55,135.30999755859375,Financial Services
2022-04-01,JPYUSD=X,134,0.008213147521018982,Other
2022-04-01,KO,55,62.869998931884766,Consumer Defensive
2022-04-01,MS,155,86.98999786376953,Financial Services
2022-04-01,MSFT,247,309.4200134277344,Technology
2022-04-01,NVDA,126,26.711999893188477,Technology
2022-04-01,PFE,76,51.56999969482422,Healthcare
2022-04-01,PG,226,155.08999633789062,Consumer Defensive
2022-04-01,QQQ,202,361.8500061035156,Other
2022-04-01,SPY,58,452.9200134277344,Other
2022-04-01,UNH,183,512.5900268554688,Healthcare
2022-04-01,VUG,172,288.4800109863281,Other
2022-04-01,WMT,229,50.336666107177734,Consumer Defensive
2022-04-01,XLF,80,38.220001220703125,Other
2022-04-01,XLV,96,138.07000732421875,Other
2022-05-01,AAPL,56,157.64999389648438,Technology
2022-05-01,ABBV,106,146.8800048828125,Healthcare
2022-05-01,BAC,94,35.68000030517578,Financial Services
2022-05-01,COST,56,531.719970703125,Consumer Defensive
2022-05-01,EURUSD=X,149,1.0504201650619507,Other
2022-05-01,META,97,200.47000122070312,Communication Services
2022-05-01,GBPUSD=X,170,1.2463854551315308,Other
2022-05-01,GOOGL,191,114.1094970703125,Communication Services
2022-05-01,GS,223,305.489990234375,Financial Services
2022-05-01,INTC,187,43.59000015258789,Technology
2022-05-01,JNJ,112,180.4600067138672,Healthcare
2022-05-01,JPM,55,119.36000061035156,Financial Services
2022-05-01,JPYUSD=X,134,0.00764461699873209,Other
2022-05-01,KO,55,64.61000061035156,Consumer Defensive
2022-05-01,MS,155,80.58999633789062,Financial Services
2022-05-01,MSFT,247,277.5199890136719,Technology
2022-05-01,NVDA,126,18.547000885009766,Technology
2022-05-01,PFE,76,49.06999969482422,Healthcare
2022-05-01,PG,226,160.5500030517578,Consumer Defensive
2022-05-01,QQQ,202,313.25,Other
2022-05-01,SPY,58,412.0,Other
2022-05-01,UNH,183,508.54998779296875,Healthcare
2022-05-01,VUG,172,250.57000732421875,Other
2022-05-01,WMT,229,50.996665954589844,Consumer Defensive
2022-05-01,XLF,80,34.5099983215332,Other
2022-05-01,XLV,96,130.2899932861328,Other
2022-06-01,AAPL,56,148.7100067138672,Technology
2022-06-01,ABBV,101,146.02000427246094,Healthcare
2022-06-01,BAC,94,36.66999816894531,Financial Services
2022-06-01,COST,210,456.989990234375,Consumer Defensive
2022-06-01,EURUSD=X,149,1.0734105110168457,Other
2022-06-01,META,97,188.63999938964844,Communication Services
2022-06-01,GBPUSD=X,170,1.2608909606933594,Other
2022-06-01,GOOGL,191,113.89199829101562,Communication Services
2022-06-01,GS,223,321.8500061035156,Financial Services
2022-06-01,INTC,187,44.11000061035156,Technology
2022-06-01,JNJ,112,177.7100067138672,Healthcare
2022-06-01,JPM,55,129.91000366210938,Financial Services
2022-06-01,JPYUSD=X,134,0.007767835631966591,Other
2022-06-01,KO,55,63.06999969482422,Consumer Defensive
2022-06-01,MS,155,85.0,Financial Services
2022-06-01,MSFT,247,272.4200134277344,Technology
2022-06-01,NVDA,126,18.31999969482422,Technology
2022-06-01,PFE,76,52.369998931884766,Healthcare
2022-06-01,PG,226,145.63999938964844,Consumer Defensive
2022-06-01,QQQ,202,306.0,Other
2022-06-01,SPY,58,409.5899963378906,Other
2022-06-01,UNH,183,492.54998779296875,Healthcare
2022-06-01,VUG,172,241.9199981689453,Other
2022-06-01,WMT,229,41.81666564941406,Consumer Defensive
2022-06-01,XLF,80,34.900001525878906,Other
2022-06-01,XLV,96,130.3300018310547,Other
2022-07-01,AAPL,56,138.92999267578125,Technology
2022-07-01,ABBV,101,153.8000030517578,Healthcare
2022-07-01,BAC,94,31.559999465942383,Financial Services
2022-07-01,COST,210,485.760009765625,Consumer Defensive
2022-07-01,EURUSD=X,149,1.0477677583694458,Other
2022-07-01,META,97,160.02999877929688,Communication Services
2022-07-01,GBPUSD=X,170,1.2160863876342773,Other
2022-07-01,GOOGL,191,108.73750305175781,Communication Services
2022-07-01,GS,223,299.2300109863281,Financial Services
2022-07-01,INTC,187,36.34000015258789,Technology
2022-07-01,JNJ,112,179.52000427246094,Healthcare
2022-07-01,JPM,55,114.05000305175781,Financial Services
2022-07-01,JPYUSD=X,134,0.007364529650658369,Other
2022-07-01,KO,55,64.37999725341797,Consumer Defensive
2022-07-01,MS,155,76.75,Financial Services
2022-07-01,MSFT,247,259.5799865722656,Technology
2022-07-01,NVDA,126,14.52299976348877,Technology
2022-07-01,PFE,76,52.310001373291016,Healthcare
2022-07-01,PG,226,146.11000061035156,Consumer Defensive
2022-07-01,QQQ,161,282.1300048828125,Other
2022-07-01,SPY,58,381.239990234375,Other
2022-07-01,UNH,183,517.4000244140625,Healthcare
2022-07-01,VUG,172,225.05999755859375,Other
2022-07-01,WMT,229,40.87666702270508,Consumer Defensive
2022-07-01,XLF,80,31.8799991607666,Other
2022-07-01,XLV,96,129.67999267578125,Other
2022-08-01,AAPL,56,161.50999450683594,Technology
2022-08-01,ABBV,101,140.22000122070312,Healthcare
2022-08-01,BAC,94,33.709999084472656,Financial Services
2022-08-01,COST,210,546.8099975585938,Consumer Defensive
2022-08-01,EURUSD=X,149,1.0208247900009155,Other
2022-08-01,META,97,159.92999267578125,Communication Services
2022-08-01,GBPUSD=X,170,1.2167373895645142,Other
2022-08-01,GOOGL,191,114.86000061035156,Communication Services
2022-08-01,GS,223,332.0799865722656,Financial Services
2022-08-01,INTC,187,36.959999084472656,Technology
2022-08-01,JNJ,112,173.91000366210938,Healthcare
2022-08-01,JPM,55,114.20999908447266,Financial Services
2022-08-01,JPYUSD=X,134,0.007495858706533909,Other
2022-08-01,KO,55,64.5199966430664,Consumer Defensive
2022-08-01,MS,155,84.08999633789062,Financial Services
2022-08-01,MSFT,247,278.010009765625,Technology
2022-08-01,NVDA,126,18.44099998474121,Technology
2022-08-01,PFE,76,50.61000061035156,Healthcare
2022-08-01,PG,226,142.89999389648438,Consumer Defensive
2022-08-01,QQQ,161,315.2699890136719,Other
2022-08-01,SPY,58,410.7699890136719,Other
2022-08-01,UNH,183,535.3800048828125,Healthcare
2022-08-01,VUG,172,251.61000061035156,Other
2022-08-01,WMT,229,44.18000030517578,Consumer Defensive
2022-08-01,XLF,80,33.43000030517578,Other
2022-08-01,XLV,96,131.4199981689453,Other
2022-09-01,AAPL,56,157.9600067138672,Technology
2022-09-01,ABBV,101,138.4499969482422,Healthcare
2022-09-01,BAC,94,33.470001220703125,Financial Services
2022-09-01,COST,210,529.1699829101562,Consumer Defensive
2022-09-01,EURUSD=X,149,1.003905177116394,Other
2022-09-01,META,97,165.36000061035156,Communication Services
2022-09-01,GBPUSD=X,170,1.1598505973815918,Other
2022-09-01,GOOGL,191,109.73999786376953,Communication Services
2022-09-01,GS,223,333.5,Financial Services
2022-09-01,INTC,187,31.760000228881836,Technology
2022-09-01,JNJ,112,165.33999633789062,Healthcare
2022-09-01,JPM,55,114.51000213623047,Financial Services
2022-09-01,JPYUSD=X,134,0.007178956642746925,Other
2022-09-01,KO,55,62.0,Consumer Defensive
2022-09-01,MS,155,86.16999816894531,Financial Services
2022-09-01,MSFT,247,260.3999938964844,Technology
2022-09-01,NVDA,126,13.937000274658203,Technology
2022-09-01,PFE,56,46.630001068115234,Healthcare
2022-09-01,PG,226,139.63999938964844,Consumer Defensive
2022-09-01,QQQ,161,299.3999938964844,Other
2022-09-01,SPY,58,396.4200134277344,Other
2022-09-01,UNH,183,524.0,Healthcare
2022-09-01,VUG,172,239.39999389648438,Other
2022-09-01,WMT,229,44.82666778564453,Consumer Defensive
2022-09-01,XLF,80,33.150001525878906,Other
2022-09-01,XLV,96,126.80999755859375,Other
2022-10-01,AAPL,56,138.1999969482422,Technology
2022-10-01,ABBV,101,134.2100067138672,Healthcare
2022-10-01,BAC,94,30.200000762939453,Financial Services
2022-10-01,COST,210,472.2699890136719,Consumer Defensive
2022-10-01,EURUSD=X,149,0.9829555749893188,Other
2022-10-01,META,97,135.67999267578125,Communication Services
2022-10-01,GBPUSD=X,170,1.1169440746307373,Other
2022-10-01,GOOGL,191,95.6500015258789,Communication Services
2022-10-01,GS,223,293.04998779296875,Financial Services
2022-10-01,INTC,187,25.770000457763672,Technology
2022-10-01,JNJ,112,163.36000061035156,Healthcare
2022-10-01,JPM,55,104.5,Financial Services
2022-10-01,JPYUSD=X,134,0.006923721171915531,Other
2022-10-01,KO,55,56.02000045776367,Consumer Defensive
2022-10-01,MS,155,79.01000213623047,Financial Services
2022-10-01,MSFT,247,232.89999389648438,Technology
2022-10-01,NVDA,126,12.138999938964844,Technology
2022-10-01,PFE,56,43.7599983215332,Healthcare
2022-10-01,PG,226,126.25,Consumer Defensive
2022-10-01,QQQ,161,267.260009765625,Other
2022-10-01,SPY,58,357.17999267578125,Other
2022-10-01,UNH,183,505.0400085449219,Healthcare
2022-10-01,VUG,172,213.9499969482422,Other
2022-10-01,WMT,229,43.233333587646484,Consumer Defensive
2022-10-01,XLF,80,30.360000610351562,Other
2022-10-01,XLV,96,121.11000061035156,Other
2022-11-01,AAPL,56,150.64999389648438,Technology
2022-11-01,ABBV,101,146.91000366210938,Healthcare
2022-11-01,BAC,94,36.20000076293945,Financial Services
2022-11-01,COST,210,499.9599914550781,Consumer Defensive
2022-11-01,EURUSD=X,149,0.9886307716369629,Other
2022-11-01,GBPUSD=X,170,1.146815299987793,Other
2022-11-01,GOOGL,191,90.47000122070312,Communication Services
2022-11-01,GS,223,348.5799865722656,Financial Services
2022-11-01,INTC,187,28.299999237060547,Technology
2022-11-01,JNJ,112,173.08999633789062,Healthcare
2022-11-01,JPM,55,128.14999389648438,Financial Services
2022-11-01,JPYUSD=X,134,0.0067232768051326275,Other
2022-11-01,KO,55,59.63999938964844,Consumer Defensive
2022-11-01,META,97,95.19999694824219,Communication Services
2022-11-01,MS,155,83.72000122070312,Financial Services
2022-11-01,MSFT,247,228.1699981689453,Technology
2022-11-01,NVDA,126,13.543000221252441,Technology
2022-11-01,PFE,56,48.0099983215332,Healthcare
2022-11-01,PG,226,134.8800048828125,Consumer Defensive
2022-11-01,QQQ,161,275.1099853515625,Other
2022-11-01,SPY,58,384.5199890136719,Other
2022-11-01,UNH,183,547.3099975585938,Healthcare
2022-11-01,VUG,172,220.5399932861328,Other
2022-11-01,WMT,229,47.22999954223633,Consumer Defensive
2022-11-01,XLF,80,34.06999969482422,Other
2022-11-01,XLV,96,132.8300018310547,Other
2022-12-01,AAPL,56,148.30999755859375,Technology
2022-12-01,ABBV,101,161.6300048828125,Healthcare
2022-12-01,BAC,94,36.54999923706055,Financial Services
2022-12-01,COST,210,503.8599853515625,Consumer Defensive
2022-12-01,EURUSD=X,149,1.042535424232483,Other
2022-12-01,GBPUSD=X,170,1.207749843597412,Other
2022-12-01,GOOGL,191,100.98999786376953,Communication Services
2022-12-01,GS,223,383.80999755859375,Financial Services
2022-12-01,INTC,187,29.829999923706055,Technology
2022-12-01,JNJ,112,178.74000549316406,Healthcare
2022-12-01,JPM,55,136.24000549316406,Financial Services
2022-12-01,JPYUSD=X,134,0.007280193269252777,Other
2022-12-01,KO,55,63.790000915527344,Consumer Defensive
2022-12-01,META,97,120.44000244140625,Communication Services
2022-12-01,MS,121,93.0,Financial Services
2022-12-01,MSFT,247,254.69000244140625,Technology
2022-12-01,NVDA,126,17.135000228881836,Technology
2022-12-01,PFE,56,51.08000183105469,Healthcare
2022-12-01,PG,226,149.25,Consumer Defensive
2022-12-01,QQQ,161,293.7200012207031,Other
2022-12-01,SPY,58,407.3800048828125,Other
2022-12-01,UNH,183,536.9099731445312,Healthcare
2022-12-01,VUG,172,233.80999755859375,Other
2022-12-01,WMT,229,51.12333297729492,Consumer Defensive
2022-12-01,XLF,80,36.099998474121094,Other
2022-12-01,XLV,96,139.4199981689453,Other
2023-01-01,AAPL,56,129.92999267578125,Technology
2023-01-01,ABBV,101,161.61000061035156,Healthcare
2023-01-01,BAC,94,33.119998931884766,Financial Services
2023-01-01,COST,210,456.5,Consumer Defensive
2023-01-01,EURUSD=X,149,1.066075325012207,Other
2023-01-01,GBPUSD=X,170,1.2056326866149902,Other
2023-01-01,GOOGL,191,88.2300033569336,Communication Services
2023-01-01,GS,223,343.3800048828125,Financial Services
2023-01-01,INTC,187,26.43000030517578,Technology
2023-01-01,JNJ,112,176.64999389648438,Healthcare
2023-01-01,JPM,117,134.10000610351562,Financial Services
2023-01-01,JPYUSD=X,134,0.007523548789322376,Other
2023-01-01,KO,55,63.61000061035156,Consumer Defensive
2023-01-01,META,97,120.33999633789062,Communication Services
2023-01-01,MS,121,85.0199966430664,Financial Services
2023-01-01,MSFT,247,239.82000732421875,Technology
2023-01-01,NVDA,152,14.61400032043457,Technology
2023-01-01,PFE,56,51.2400016784668,Healthcare
2023-01-01,PG,226,151.55999755859375,Consumer Defensive
2023-01-01,QQQ,161,266.2799987792969,Other
2023-01-01,SPY,58,382.42999267578125,Other
2023-01-01,UNH,183,530.1799926757812,Healthcare
2023-01-01,VUG,172,213.11000061035156,Other
2023-01-01,WMT,229,47.26333236694336,Consumer Defensive
2023-01-01,XLF,80,34.20000076293945,Other
2023-01-01,XLV,96,135.85000610351562,Other
2023-02-01,AAPL,56,145.42999267578125,Technology
2023-02-01,ABBV,101,146.60000610351562,Healthcare
2023-02-01,BAC,94,35.91999816894531,Financial Services
2023-02-01,COST,210,517.9099731445312,Consumer Defensive
2023-02-01,EURUSD=X,68,1.0860947370529175,Other
2023-02-01,GBPUSD=X,170,1.2308903932571411,Other
2023-02-01,GOOGL,191,100.43000030517578,Communication Services
2023-02-01,GS,223,365.7099914550781,Financial Services
2023-02-01,INTC,215,29.06999969482422,Technology
2023-02-01,JNJ,112,164.9199981689453,Healthcare
2023-02-01,JPM,117,139.58999633789062,Financial Services
2023-02-01,JPYUSD=X,134,0.007685804273933172,Other
2023-02-01,KO,55,61.33000183105469,Consumer Defensive
2023-02-01,META,97,153.1199951171875,Communication Services
2023-02-01,MS,121,98.19000244140625,Financial Services
2023-02-01,MSFT,66,252.75,Technology
2023-02-01,NVDA,152,20.94300079345703,Technology
2023-02-01,PFE,56,43.970001220703125,Healthcare
2023-02-01,PG,226,143.19000244140625,Consumer Defensive
2023-02-01,QQQ,161,300.9200134277344,Other
2023-02-01,SPY,58,410.79998779296875,Other
2023-02-01,UNH,183,497.0,Healthcare
2023-02-01,VUG,172,239.77999877929688,Other
2023-02-01,WMT,229,48.223331451416016,Consumer Defensive
2023-02-01,XLF,80,36.560001373291016,Other
2023-02-01,XLV,96,133.99000549316406,Other
2023-03-01,AAPL,56,145.30999755859375,Technology
2023-03-01,ABBV,101,155.27000427246094,Healthcare
2023-03-01,BAC,94,34.13999938964844,Financial Services
2023-03-01,COST,210,478.6700134277344,Consumer Defensive
2023-03-01,EURUSD=X,68,1.0577309131622314,Other
2023-03-01,GBPUSD=X,170,1.2033549547195435,Other
2023-03-01,GOOGL,191,90.36000061035156,Communication Services
2023-03-01,GS,223,346.2300109863281,Financial Services
2023-03-01,INTC,215,25.329999923706055,Technology
2023-03-01,JNJ,112,152.57000732421875,Healthcare
2023-03-01,JPM,117,142.5500030517578,Financial Services
2023-03-01,JPYUSD=X,155,0.007334174122661352,Other
2023-03-01,KO,55,58.86000061035156,Consumer Defensive
2023-03-01,META,97,173.4199981689453,Communication Services
2023-03-01,MS,121,96.19000244140625,Financial Services
2023-03-01,MSFT,66,246.27000427246094,Technology
2023-03-01,NVDA,152,22.697999954223633,Technology
2023-03-01,PFE,56,40.18000030517578,Healthcare
2023-03-01,PG,226,137.66000366210938,Consumer Defensive
2023-03-01,QQQ,226,291.20001220703125,Other
2023-03-01,SPY,58,394.739990234375,Other
2023-03-01,UNH,183,475.2200012207031,Healthcare
2023-03-01,VUG,172,230.0800018310547,Other
2023-03-01,WMT,229,46.71666717529297,Consumer Defensive
2023-03-01,XLF,80,35.599998474121094,Other
2023-03-01,XLV,96,126.95999908447266,Other
2023-04-01,AAPL,56,164.89999389648438,Technology
2023-04-01,ABBV,101,159.3699951171875,Healthcare
2023-04-01,BAC,94,28.600000381469727,Financial Services
2023-04-01,COST,210,496.8699951171875,Consumer Defensive
2023-04-01,EURUSD=X,68,1.0904649496078491,Other
2023-04-01,GBPUSD=X,170,1.2387275695800781,Other
2023-04-01,GOOGL,191,103.7300033569336,Communication Services
2023-04-01,GS,223,327.1099853515625,Financial Services
2023-04-01,INTC,215,32.66999816894531,Technology
2023-04-01,JNJ,112,155.0,Healthcare
2023-04-01,JPM,117,130.30999755859375,Financial Services
2023-04-01,JPYUSD=X,155,0.007507450878620148,Other
2023-04-01,KO,55,62.029998779296875,Consumer Defensive
2023-04-01,META,97,211.94000244140625,Communication Services
2023-04-01,MS,121,87.80000305175781,Financial Services
2023-04-01,MSFT,66,288.29998779296875,Technology
2023-04-01,NVDA,152,27.777000427246094,Technology
2023-04-01,PFE,56,40.79999923706055,Healthcare
2023-04-01,PG,226,148.69000244140625,Consumer Defensive
2023-04-01,QQQ,226,320.92999267578125,Other
2023-04-01,SPY,58,409.3900146484375,Other
2023-04-01,UNH,183,472.5899963378906,Healthcare
2023-04-01,VUG,172,249.44000244140625,Other
2023-04-01,WMT,229,49.150001525878906,Consumer Defensive
2023-04-01,XLF,80,32.150001525878906,Other
2023-04-01,XLV,96,129.4600067138672,Other
2023-05-01,AAPL,56,169.58999633789062,Technology
2023-05-01,ABBV,101,153.7100067138672,Healthcare
2023-05-01,BAC,94,29.040000915527344,Financial Services
2023-05-01,COST,210,493.5899963378906,Consumer Defensive
2023-05-01,EURUSD=X,68,1.1010911464691162,Other
2023-05-01,GBPUSD=X,170,1.2557607889175415,Other
2023-05-01,GOOGL,191,107.19999694824219,Communication Services
2023-05-01,GS,54,340.57000732421875,Financial Services
2023-05-01,INTC,215,30.299999237060547,Technology
